source_id,entity_slug,title,source_name,source_type,url,author,published_at,retrieved_at,quality_score,recency_score,relevance_score,used_in_update,summary_path,hash,notes
2eb044c769d69510,amazon_kuiper,Amazon Kuiper official page,Amazon Kuiper,official_site,https://www.aboutamazon.com/what-we-do/devices-services/project-kuiper,,,2026-06-20T21:36:24Z,0.85,0.50,0.85,false,,2eb044c769d69510213306088a204e7406ced55241847be36b8fa563de57152d,Bootstrap source queue; verify dates and extract facts in later daily runs.
876c172ad6e8cacb,amd,AMD earnings transcript page,Seeking Alpha / company materials,earnings_transcript,https://seekingalpha.com/symbol/AMD/earnings/transcripts,,,2026-06-20T21:36:24Z,0.90,0.50,0.85,false,,876c172ad6e8cacb2e40ffc5531645bd9363f046539805cfc1ef3037ca441057,Bootstrap source queue; verify dates and extract facts in later daily runs.
ab201a01a4bba63f,amd,AMD filings,SEC or company IR,filings,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=AMD&owner=exclude&count=40,,,2026-06-20T21:36:24Z,1.0,0.50,0.85,false,,ab201a01a4bba63fc2db9884486622697ff34117065d4d7f99899d1b5fd9e72d,Bootstrap source queue; verify dates and extract facts in later daily runs.
179f9a7188964d49,amd,AMD investor relations,AMD,investor_relations,https://ir.amd.com/,,,2026-06-20T21:36:24Z,1.0,0.50,0.85,false,,179f9a7188964d497958b75b811cb41c794930a89ff65b8b276539ba87c81d85,Bootstrap source queue; verify dates and extract facts in later daily runs.
7576c8f0dd210f2c,amd,AMD official page,AMD,official_site,https://www.amd.com/,,,2026-06-20T21:36:24Z,0.85,0.50,0.85,false,,7576c8f0dd210f2cafbac0724f0727758cc9666003255c598d00dbe6591e0f3b,Bootstrap source queue; verify dates and extract facts in later daily runs.
2d26f0f6d27909d1,anthropic,Anthropic newsroom / research,Anthropic,research,https://www.anthropic.com/news,,,2026-06-20T21:36:24Z,0.75,0.50,0.85,false,,2d26f0f6d27909d106bec96092318525432af01435b439ef408cc3c97f664cfc,Bootstrap source queue; verify dates and extract facts in later daily runs.
2d19f01d4c906810,anthropic,Anthropic official page,Anthropic,official_site,https://www.anthropic.com/,,,2026-06-20T21:36:24Z,0.85,0.50,0.85,false,,2d19f01d4c906810e78382ce19e454e005d8fb7cbef207ef3b8def3d8c4fbaff,Bootstrap source queue; verify dates and extract facts in later daily runs.
5bfbe511891b0200,apple,Apple earnings transcript page,Seeking Alpha / company materials,earnings_transcript,https://seekingalpha.com/symbol/AAPL/earnings/transcripts,,,2026-06-20T21:36:24Z,0.90,0.50,0.85,false,,5bfbe511891b02008ea631e4b419e21f7a3670111ac4e6bfa166771adee3277a,Bootstrap source queue; verify dates and extract facts in later daily runs.
b604555d1238e92e,apple,Apple filings,SEC or company IR,filings,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Apple&owner=exclude&count=40,,,2026-06-20T21:36:24Z,1.0,0.50,0.85,false,,b604555d1238e92ea9b9eca2db81ee6a632065cddadc33c3c7051ce41954dbfb,Bootstrap source queue; verify dates and extract facts in later daily runs.
fbfc3b51347ea45d,apple,Apple investor relations,Apple,investor_relations,https://investor.apple.com/,,,2026-06-20T21:36:24Z,1.0,0.50,0.85,false,,fbfc3b51347ea45d343bb774b198c6acc54865aaa5664039af92251036203e77,Bootstrap source queue; verify dates and extract facts in later daily runs.
77fdac3a3d68a8af,apple,Apple official page,Apple,official_site,https://www.apple.com/,,,2026-06-20T21:36:24Z,0.85,0.50,0.85,false,,77fdac3a3d68a8af9272d6b1b63b7134c36ec70312b7818080c13b87c067b61e,Bootstrap source queue; verify dates and extract facts in later daily runs.
ed5453cc2997b5b1,apptronik,Apptronik official page,Apptronik,official_site,https://apptronik.com/,,,2026-06-20T21:36:24Z,0.85,0.50,0.85,false,,ed5453cc2997b5b199037b85d7eaed71b5cd18313ae4064266b707e342b95995,Bootstrap source queue; verify dates and extract facts in later daily runs.
0cc0156106eb4309,arm,Arm earnings transcript page,Seeking Alpha / company materials,earnings_transcript,https://seekingalpha.com/symbol/ARM/earnings/transcripts,,,2026-06-20T21:36:24Z,0.90,0.50,0.85,false,,0cc0156106eb43097ffcbf44adff7c15b700661a63f7ff21591cbf40294d6862,Bootstrap source queue; verify dates and extract facts in later daily runs.
60515d189ec79ba1,arm,Arm filings,SEC or company IR,filings,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Arm&owner=exclude&count=40,,,2026-06-20T21:36:24Z,1.0,0.50,0.85,false,,60515d189ec79ba13ded17e476724b03f4c4a28997fc17347b95dff4620116a4,Bootstrap source queue; verify dates and extract facts in later daily runs.
479bc564714a554f,arm,Arm investor relations,Arm,investor_relations,https://investors.arm.com/,,,2026-06-20T21:36:24Z,1.0,0.50,0.85,false,,479bc564714a554f69cb82583fe647aac5412441f53dce0879c3c7bc17ea3239,Bootstrap source queue; verify dates and extract facts in later daily runs.
0e07ae4005c24b12,arm,Arm official page,Arm,official_site,https://www.arm.com/,,,2026-06-20T21:36:24Z,0.85,0.50,0.85,false,,0e07ae4005c24b1273ea7b9f9a6d82b6482c5c71b2c459181d51ef9f66f34d62,Bootstrap source queue; verify dates and extract facts in later daily runs.
5034b9924601e06a,asml,ASML earnings transcript page,Seeking Alpha / company materials,earnings_transcript,https://seekingalpha.com/symbol/ASML/earnings/transcripts,,,2026-06-20T21:36:24Z,0.90,0.50,0.85,false,,5034b9924601e06ad574d2af2b23bc793cf058ca7047d34eff427756e78369c4,Bootstrap source queue; verify dates and extract facts in later daily runs.
da65a3902d733e77,asml,ASML investor relations,ASML,investor_relations,https://www.asml.com/en/investors,,,2026-06-20T21:36:24Z,1.0,0.50,0.85,false,,da65a3902d733e77c023e56fefb1f80992c077fb5def84be4e0d0e71c0acd8f6,Bootstrap source queue; verify dates and extract facts in later daily runs.
2ea0730bc0fe7573,asml,ASML official page,ASML,official_site,https://www.asml.com/,,,2026-06-20T21:36:24Z,0.85,0.50,0.85,false,,2ea0730bc0fe7573ac3b3de78c9c68f485f7e775dbbf2803498bd38f1c92ee32,Bootstrap source queue; verify dates and extract facts in later daily runs.
e29a09a30e3b057d,automotive_market,Automotive market official page,Automotive market,official_site,https://www.oica.net/category/production-statistics/,,,2026-06-20T21:36:24Z,0.85,0.50,0.85,false,,e29a09a30e3b057d6c5975d4385c6632777298230560541dd7ce9d80c06e9239,Bootstrap source queue; verify dates and extract facts in later daily runs.
6c047d38e4e92973,aws,AWS earnings transcript page,Seeking Alpha / company materials,earnings_transcript,https://seekingalpha.com/symbol/AMZN/earnings/transcripts,,,2026-06-20T21:36:24Z,0.90,0.50,0.85,false,,6c047d38e4e9297362f27458b0e0234c12f9a9a7a82ba4439e3fd6e84bbc3a3c,Bootstrap source queue; verify dates and extract facts in later daily runs.
da6757bb1e9caf79,aws,AWS filings,SEC or company IR,filings,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=AWS&owner=exclude&count=40,,,2026-06-20T21:36:24Z,1.0,0.50,0.85,false,,da6757bb1e9caf79e0fd5c69f0741fdb2d080a3b7ee6974e98d9de37c675a7d1,Bootstrap source queue; verify dates and extract facts in later daily runs.
7c2e6989b9985423,aws,AWS official page,AWS,official_site,https://aws.amazon.com/,,,2026-06-20T21:36:24Z,0.85,0.50,0.85,false,,7c2e6989b9985423d50c5ae37b5658dba701bdc9776a48ce9d011fe471cbcd38,Bootstrap source queue; verify dates and extract facts in later daily runs.
67b09743a0c4781d,battery_storage,Battery energy storage official page,Battery energy storage,official_site,https://www.iea.org/reports/batteries-and-secure-energy-transitions,,,2026-06-20T21:36:24Z,0.85,0.50,0.85,false,,67b09743a0c4781da54a7fc6544b89c10ad4173babc2286620ed7bc3f428ab4e,Bootstrap source queue; verify dates and extract facts in later daily runs.
cbc321e874966bf9,battery_storage,Battery energy storage reference source,Authoritative research,research,https://www.nrel.gov/grid/energy-storage.html,,,2026-06-20T21:36:24Z,0.75,0.50,0.85,false,,cbc321e874966bf9a4ef59e16b87541f86caa2c6569ef28dab44f2dd2410f4cd,Bootstrap source queue; verify dates and extract facts in later daily runs.
68bd6ff0a8708101,boston_dynamics,Boston Dynamics official page,Boston Dynamics,official_site,https://bostondynamics.com/,,,2026-06-20T21:36:24Z,0.85,0.50,0.85,false,,68bd6ff0a87081017e712dbf60f5b7b086d568b85354934bb65dcd8cc62335b6,Bootstrap source queue; verify dates and extract facts in later daily runs.
e2a61f199d24b372,broadcom,Broadcom earnings transcript page,Seeking Alpha / company materials,earnings_transcript,https://seekingalpha.com/symbol/AVGO/earnings/transcripts,,,2026-06-20T21:36:24Z,0.90,0.50,0.85,false,,e2a61f199d24b372d82f70f2f1fc8e994e5f50758edc127bd5c9ef9263b78e6e,Bootstrap source queue; verify dates and extract facts in later daily runs.
174235fe46f83d99,broadcom,Broadcom filings,SEC or company IR,filings,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Broadcom&owner=exclude&count=40,,,2026-06-20T21:36:24Z,1.0,0.50,0.85,false,,174235fe46f83d998752e59f6c5275d0489de8125f07e35d67974ddb2f0a7641,Bootstrap source queue; verify dates and extract facts in later daily runs.
8728e31b06973858,broadcom,Broadcom investor relations,Broadcom,investor_relations,https://investors.broadcom.com/,,,2026-06-20T21:36:24Z,1.0,0.50,0.85,false,,8728e31b06973858612f1b8eb2b2bcd5c549318d0bcedaf80e7759ef94a67452,Bootstrap source queue; verify dates and extract facts in later daily runs.
cd53e499dd418c91,broadcom,Broadcom official page,Broadcom,official_site,https://www.broadcom.com/,,,2026-06-20T21:36:24Z,0.85,0.50,0.85,false,,cd53e499dd418c91c259200f7aec2679056d992fc61121985e886ef2d4e63e3f,Bootstrap source queue; verify dates and extract facts in later daily runs.
627e7302644159a7,byd,BYD investor relations,BYD,investor_relations,https://www.bydglobal.com/en/InvestorRelations.html,,,2026-06-20T21:36:24Z,1.0,0.50,0.85,false,,627e7302644159a7525a08c769a5c58c45155b84fcdfd3df7c6db8d356e18253,Bootstrap source queue; verify dates and extract facts in later daily runs.
d6c5da3cf6b7a14d,byd,BYD official page,BYD,official_site,https://www.bydglobal.com/,,,2026-06-20T21:36:24Z,0.85,0.50,0.85,false,,d6c5da3cf6b7a14d7b48254d40c86c72ed66fbacb0e60d3eda71d22b4b6d7ced,Bootstrap source queue; verify dates and extract facts in later daily runs.
f13aba9624d50f47,cadence,Cadence earnings transcript page,Seeking Alpha / company materials,earnings_transcript,https://seekingalpha.com/symbol/CDNS/earnings/transcripts,,,2026-06-20T21:36:24Z,0.90,0.50,0.85,false,,f13aba9624d50f4729e5d7df745dfa0b6404ec48caead856f705fd1890ed968a,Bootstrap source queue; verify dates and extract facts in later daily runs.
4370361f9db51695,cadence,Cadence filings,SEC or company IR,filings,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Cadence&owner=exclude&count=40,,,2026-06-20T21:36:24Z,1.0,0.50,0.85,false,,4370361f9db516959b3f3cc57cc5a0119fd24e46195bf0bb03cee4b5be5a377b,Bootstrap source queue; verify dates and extract facts in later daily runs.
551a0f10786449e5,cadence,Cadence investor relations,Cadence,investor_relations,https://investor.cadence.com/,,,2026-06-20T21:36:24Z,1.0,0.50,0.85,false,,551a0f10786449e5ad7ef76a807507c7228b03800402dff3457252840100936b,Bootstrap source queue; verify dates and extract facts in later daily runs.
867ef1ed2a26dee2,cadence,Cadence official page,Cadence,official_site,https://www.cadence.com/,,,2026-06-20T21:36:24Z,0.85,0.50,0.85,false,,867ef1ed2a26dee2c8d552279d83d2648a932a0af92ab8391c8a16f3d7220cf2,Bootstrap source queue; verify dates and extract facts in later daily runs.
19eec3efc3f2924a,catl,CATL investor relations,CATL,investor_relations,https://www.catl.com/en/investor/,,,2026-06-20T21:36:24Z,1.0,0.50,0.85,false,,19eec3efc3f2924a951a10b4a57819aecad373668efa753a976afe5bfb0ea10c,Bootstrap source queue; verify dates and extract facts in later daily runs.
29ce728b413f38ba,catl,CATL official page,CATL,official_site,https://www.catl.com/en/,,,2026-06-20T21:36:24Z,0.85,0.50,0.85,false,,29ce728b413f38ba352eefbe57f0f60158d420e5e1e5e017ea986c7bbea92bbe,Bootstrap source queue; verify dates and extract facts in later daily runs.
3ad4ecb2ede506d3,charging_infrastructure,EV charging infrastructure official page,EV charging infrastructure,official_site,https://afdc.energy.gov/fuels/electricity_infrastructure,,,2026-06-20T21:36:24Z,0.85,0.50,0.85,false,,3ad4ecb2ede506d3a7ac887344adf009467f72ffda95dfca3545d73c0a8c32b2,Bootstrap source queue; verify dates and extract facts in later daily runs.
17d2918e6e682a10,china_taiwan_risk,China-Taiwan geopolitical risk official page,China-Taiwan geopolitical risk,official_site,https://www.csis.org/programs/china-power-project/taiwan,,,2026-06-20T21:36:24Z,0.85,0.50,0.85,false,,17d2918e6e682a10c2dd96af342d778fc8d0dcb167315471a1fb57144c588e32,Bootstrap source queue; verify dates and extract facts in later daily runs.
69e9329211be3ca1,cloud_market,Cloud infrastructure market official page,Cloud infrastructure market,official_site,https://www.srgresearch.com/articles/cloud-market-growth-stays-strong-in-q1-while-amazon-google-and-oracle-nudge-higher,,,2026-06-20T21:36:24Z,0.85,0.50,0.85,false,,69e9329211be3ca14e6fe1a49e689efcb34d1bc6a49d0cac026a6a884a6878ef,Bootstrap source queue; verify dates and extract facts in later daily runs.
91a3234f17b929e4,cobalt,Cobalt official page,Cobalt,official_site,https://www.iea.org/reports/global-critical-minerals-outlook-2025,,,2026-06-20T21:36:24Z,0.85,0.50,0.85,false,,91a3234f17b929e42b90e1810af6f5dc22b746a406cfb40ac258646400eb0ad2,Bootstrap source queue; verify dates and extract facts in later daily runs.
b9e4b87f021b60d4,copper,Copper official page,Copper,official_site,https://www.iea.org/reports/global-critical-minerals-outlook-2025,,,2026-06-20T21:36:24Z,0.85,0.50,0.85,false,,b9e4b87f021b60d46507c223272d5d430a93f2c28d177346cc2b201b53e0b8e3,Bootstrap source queue; verify dates and extract facts in later daily runs.
d779236b3e7f8cc2,dario_amodei,Dario Amodei official page,Dario Amodei,official_site,https://www.anthropic.com/team,,,2026-06-20T21:36:24Z,0.85,0.50,0.85,false,,d779236b3e7f8cc22eafd42e4555ab28f052c2a559abe5fc2b406c00a78a8af6,Bootstrap source queue; verify dates and extract facts in later daily runs.
7914341a10ab92a4,datacenters,AI data centers official page,AI data centers,official_site,https://www.iea.org/reports/energy-and-ai,,,2026-06-20T21:36:24Z,0.85,0.50,0.85,false,,7914341a10ab92a4c91c3d0be928bd4fe95f4b5ea676ca46a8a8f645ea825b73,Primary source remained access-limited from this environment on 2026-06-21; used accessible secondary analysis for content update.
e9b5fde65e823a6c,datacenters,AI data centers reference source,Authoritative research,research,https://www.energy.gov/articles/energy-department-announces-initiatives-support-data-center-energy-demand,,,2026-06-20T21:36:24Z,0.75,0.50,0.85,false,,e9b5fde65e823a6c538eeaf85f706a11c72deee8091257900ae0014553ea00fa,Bootstrap source queue; verify dates and extract facts in later daily runs.
b227a7278a38a018,defense_space,Defense space market official page,Defense space market,official_site,https://www.spaceforce.mil/,,,2026-06-20T21:36:24Z,0.85,0.50,0.85,false,,b227a7278a38a018b4fd5016d66c4291bc774e05c9cd17332a191d2fc2e99828,Bootstrap source queue; verify dates and extract facts in later daily runs.
27f90f8decf19f40,digital_ads,Digital advertising market official page,Digital advertising market,official_site,https://www.iab.com/insights/internet-advertising-revenue-report/,,,2026-06-20T21:36:24Z,0.85,0.50,0.85,false,,27f90f8decf19f409b608c4802e1c0a063dbeba6687f24fad56337018338bb4d,Bootstrap source queue; verify dates and extract facts in later daily runs.
47736f1b1e786061,ecommerce,E-commerce market official page,E-commerce market,official_site,https://www.census.gov/retail/ecommerce.html,,,2026-06-20T21:36:24Z,0.85,0.50,0.85,false,,47736f1b1e786061d0d206b0c1fc5ee7a7f491019040a79602ccf28f3cb94790,Bootstrap source queue; verify dates and extract facts in later daily runs.
7a0751a37f52d8b5,electricity_grid,Electricity grid official page,Electricity grid,official_site,https://www.energy.gov/gdo/grid-deployment-office,,,2026-06-20T21:36:24Z,0.85,0.50,0.85,false,,7a0751a37f52d8b52aefb74a27d67f65f6bfb5911e2a3e2deea3851110de2151,Bootstrap source queue; verify dates and extract facts in later daily runs.
d7dc31a7508f2592,electricity_grid,Electricity grid reference source,Authoritative research,research,https://www.energy.gov/gdo/articles/building-better-grid-initiative,,,2026-06-20T21:36:24Z,0.75,0.50,0.85,false,,d7dc31a7508f2592000a8b805955fcfade915ae2291522bf615d0d77f7d29fcd,Bootstrap source queue; verify dates and extract facts in later daily runs.
82e3a9208fda064a,elon_musk,Elon Musk official page,Elon Musk,official_site,https://www.tesla.com/elon-musk,,,2026-06-20T21:36:24Z,0.85,0.50,0.85,false,,82e3a9208fda064a99e5e16dcba5ed72cc59628eeb33b17d495d81d3dc9d349e,Bootstrap source queue; verify dates and extract facts in later daily runs.
a05aa8c36cd89ced,energy,Energy official page,Energy,official_site,https://www.eia.gov/,,,2026-06-20T21:36:24Z,0.85,0.50,0.85,false,,a05aa8c36cd89ceda69b3cde8f79a2e1c825607cd1715e210575f902f12050c0,Bootstrap source queue; verify dates and extract facts in later daily runs.
cfe676540f2aa14d,ev_market,Electric vehicle market official page,Electric vehicle market,official_site,https://www.iea.org/reports/global-ev-outlook-2025,,,2026-06-20T21:36:24Z,0.85,0.50,0.85,false,,cfe676540f2aa14d6726cd622007c5dada541dbe138aa2af3385e111a5085575,Bootstrap source queue; verify dates and extract facts in later daily runs.
47527665a1237a47,fanuc,FANUC investor relations,FANUC,investor_relations,https://www.fanuc.co.jp/en/ir/,,,2026-06-20T21:36:24Z,1.0,0.50,0.85,false,,47527665a1237a4717b78d510a1768880c286ac8b17adfc272ecfb5ed4baf79d,Bootstrap source queue; verify dates and extract facts in later daily runs.
db98135bae2bf98d,fanuc,FANUC official page,FANUC,official_site,https://www.fanuc.co.jp/en/,,,2026-06-20T21:36:24Z,0.85,0.50,0.85,false,,db98135bae2bf98d59100926e192374a942c8daa28435acdd54de0e373cb1645,Bootstrap source queue; verify dates and extract facts in later daily runs.
0d32947a6ea89722,figure_ai,Figure AI official page,Figure AI,official_site,https://www.figure.ai/,,,2026-06-20T21:36:24Z,0.85,0.50,0.85,false,,0d32947a6ea89722ff6644536d01731e7563c88d2d874ca22b3a44897747e926,Bootstrap source queue; verify dates and extract facts in later daily runs.
ae371b5f02695309,google,Google / Alphabet earnings transcript page,Seeking Alpha / company materials,earnings_transcript,https://seekingalpha.com/symbol/GOOGL/earnings/transcripts,,,2026-06-20T21:36:24Z,0.90,0.50,0.85,false,,ae371b5f0269530974553bc396aade29241d7403e3bb979f983e28e39f5c1414,Bootstrap source queue; verify dates and extract facts in later daily runs.
d3a2324c75ac0159,google,Google / Alphabet filings,SEC or company IR,filings,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Google&owner=exclude&count=40,,,2026-06-20T21:36:24Z,1.0,0.50,0.85,false,,d3a2324c75ac015915136964452b4daa013971a0386171acaa1c35dd840e76e8,Bootstrap source queue; verify dates and extract facts in later daily runs.
a0d3e495c41b96f2,google,Google / Alphabet investor relations,Google,investor_relations,https://abc.xyz/investor/,,,2026-06-20T21:36:24Z,1.0,0.50,0.85,false,,a0d3e495c41b96f2f33428b7e9e6b0bc4d26e37fd05a2a421f8e0550bae09a50,Bootstrap source queue; verify dates and extract facts in later daily runs.
ad0e7db7d545ccec,google,Google / Alphabet official page,Google,official_site,https://abc.xyz/,,,2026-06-20T21:36:24Z,0.85,0.50,0.85,false,,ad0e7db7d545ccec8abdf95e2e82b4cb85092102ae5a91a47645b67859cf26ae,Bootstrap source queue; verify dates and extract facts in later daily runs.
cf109c46014f268f,graphite,Graphite official page,Graphite,official_site,https://www.iea.org/reports/global-critical-minerals-outlook-2025,,,2026-06-20T21:36:24Z,0.85,0.50,0.85,false,,cf109c46014f268f8df94aa634d59fbd5e1df4a860a9a16746e90932a926c88e,Bootstrap source queue; verify dates and extract facts in later daily runs.
49d94648a0fcc47b,humanoid_robots,Humanoid robots official page,Humanoid robots,official_site,https://ifr.org/ifr-press-releases/news/humanoid-robots-moving-from-hype-to-industrial-application,,,2026-06-20T21:36:24Z,0.85,0.50,0.85,false,,49d94648a0fcc47bfba37633d967fc5ba9842462714d98b9044d1dd480e9e113,Bootstrap source queue; verify dates and extract facts in later daily runs.
6bd5dda3b4a63ce9,industrial_automation,Industrial automation official page,Industrial automation,official_site,https://www.ifr.org/,,,2026-06-20T21:36:24Z,0.85,0.50,0.85,false,,6bd5dda3b4a63ce9566d28bd82c181a86a2ec22c5a83595d11f14b36055bf63a,Bootstrap source queue; verify dates and extract facts in later daily runs.
33f9265010921329,intel,Intel earnings transcript page,Seeking Alpha / company materials,earnings_transcript,https://seekingalpha.com/symbol/INTC/earnings/transcripts,,,2026-06-20T21:36:24Z,0.90,0.50,0.85,false,,33f92650109213298638a964492bce4c1d43d6523673c1ad376f755599b5e59c,Bootstrap source queue; verify dates and extract facts in later daily runs.
e6868ad6743301dc,intel,Intel filings,SEC or company IR,filings,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Intel&owner=exclude&count=40,,,2026-06-20T21:36:24Z,1.0,0.50,0.85,false,,e6868ad6743301dce5f01d61e71efe73df9bef0fb74418144a2cb6cd3236c53a,Bootstrap source queue; verify dates and extract facts in later daily runs.
3cc0a072c51a93a7,intel,Intel investor relations,Intel,investor_relations,https://www.intc.com/,,,2026-06-20T21:36:24Z,1.0,0.50,0.85,false,,3cc0a072c51a93a7c8b6bc243603821287e53ca97188ef332b9029c2a9c46b3a,Bootstrap source queue; verify dates and extract facts in later daily runs.
e99c274557907624,intel,Intel official page,Intel,official_site,https://www.intel.com/,,,2026-06-20T21:36:24Z,0.85,0.50,0.85,false,,e99c2745579076245500a0107338e71b97b9d9d7a3a71b7d36c8bd4f8a606c87,Bootstrap source queue; verify dates and extract facts in later daily runs.
864a118b8e9ba53c,jeff_bezos,Jeff Bezos official page,Jeff Bezos,official_site,https://www.aboutamazon.com/about-us/leadership/jeff-bezos,,,2026-06-20T21:36:24Z,0.85,0.50,0.85,false,,864a118b8e9ba53c709ae5a1e9403858856a32df5e098cc937e596984ea49c75,Bootstrap source queue; verify dates and extract facts in later daily runs.
5d85fed2e8749452,jensen_huang,Jensen Huang official page,Jensen Huang,official_site,https://www.nvidia.com/en-us/about-nvidia/management-team/,,,2026-06-20T21:36:24Z,0.85,0.50,0.85,false,,5d85fed2e874945261e89f1464f8463788bfd66d85629cbdafd16f3ee86ac6d8,Bootstrap source queue; verify dates and extract facts in later daily runs.
